case_id,airfoil_id,airfoil_name,split,angle_of_attack_deg,relative_path,num_nodes,num_edges
2887,219,NACAE220,train,2.0,NACAE220/dataset_pyg/NACAE220_aoa_2.0.pt,8101,18452
2888,219,NACAE220,train,3.0,NACAE220/dataset_pyg/NACAE220_aoa_3.0.pt,8101,18452
2889,219,NACAE220,train,4.0,NACAE220/dataset_pyg/NACAE220_aoa_4.0.pt,8101,18452
2890,219,NACAE220,train,5.0,NACAE220/dataset_pyg/NACAE220_aoa_5.0.pt,8101,18452
2891,219,NACAE220,train,6.0,NACAE220/dataset_pyg/NACAE220_aoa_6.0.pt,8101,18452
2892,219,NACAE220,train,7.0,NACAE220/dataset_pyg/NACAE220_aoa_7.0.pt,8101,18452
2893,219,NACAE220,train,8.0,NACAE220/dataset_pyg/NACAE220_aoa_8.0.pt,8101,18452
2894,219,NACAE220,train,9.0,NACAE220/dataset_pyg/NACAE220_aoa_9.0.pt,8101,18452
2895,220,NACAE226,train,1.0,NACAE226/dataset_pyg/NACAE226_aoa_1.0.pt,8086,18407
2896,220,NACAE226,train,10.0,NACAE226/dataset_pyg/NACAE226_aoa_10.0.pt,8086,18407
2897,220,NACAE226,train,11.0,NACAE226/dataset_pyg/NACAE226_aoa_11.0.pt,8086,18407
2898,220,NACAE226,train,12.0,NACAE226/dataset_pyg/NACAE226_aoa_12.0.pt,8086,18407
2899,220,NACAE226,train,13.0,NACAE226/dataset_pyg/NACAE226_aoa_13.0.pt,8086,18407
2900,220,NACAE226,train,2.0,NACAE226/dataset_pyg/NACAE226_aoa_2.0.pt,8086,18407
2901,220,NACAE226,train,3.0,NACAE226/dataset_pyg/NACAE226_aoa_3.0.pt,8086,18407
2902,220,NACAE226,train,4.0,NACAE226/dataset_pyg/NACAE226_aoa_4.0.pt,8086,18407
2903,220,NACAE226,train,5.0,NACAE226/dataset_pyg/NACAE226_aoa_5.0.pt,8086,18407
2904,220,NACAE226,train,6.0,NACAE226/dataset_pyg/NACAE226_aoa_6.0.pt,8086,18407
2905,220,NACAE226,train,7.0,NACAE226/dataset_pyg/NACAE226_aoa_7.0.pt,8086,18407
2906,220,NACAE226,train,8.0,NACAE226/dataset_pyg/NACAE226_aoa_8.0.pt,8086,18407
2907,220,NACAE226,train,9.0,NACAE226/dataset_pyg/NACAE226_aoa_9.0.pt,8086,18407
2908,221,NACAE230,train,1.0,NACAE230/dataset_pyg/NACAE230_aoa_1.0.pt,8101,18452
2909,221,NACAE230,train,10.0,NACAE230/dataset_pyg/NACAE230_aoa_10.0.pt,8101,18452
2910,221,NACAE230,train,11.0,NACAE230/dataset_pyg/NACAE230_aoa_11.0.pt,8101,18452
2911,221,NACAE230,train,12.0,NACAE230/dataset_pyg/NACAE230_aoa_12.0.pt,8101,18452
2912,221,NACAE230,train,13.0,NACAE230/dataset_pyg/NACAE230_aoa_13.0.pt,8101,18452
2913,221,NACAE230,train,2.0,NACAE230/dataset_pyg/NACAE230_aoa_2.0.pt,8101,18452
2914,221,NACAE230,train,3.0,NACAE230/dataset_pyg/NACAE230_aoa_3.0.pt,8101,18452
2915,221,NACAE230,train,4.0,NACAE230/dataset_pyg/NACAE230_aoa_4.0.pt,8101,18452
2916,221,NACAE230,train,5.0,NACAE230/dataset_pyg/NACAE230_aoa_5.0.pt,8101,18452
2917,221,NACAE230,train,6.0,NACAE230/dataset_pyg/NACAE230_aoa_6.0.pt,8101,18452
2918,221,NACAE230,train,7.0,NACAE230/dataset_pyg/NACAE230_aoa_7.0.pt,8101,18452
2919,221,NACAE230,train,8.0,NACAE230/dataset_pyg/NACAE230_aoa_8.0.pt,8101,18452
2920,221,NACAE230,train,9.0,NACAE230/dataset_pyg/NACAE230_aoa_9.0.pt,8101,18452
2921,222,NACAE231,train,1.0,NACAE231/dataset_pyg/NACAE231_aoa_1.0.pt,8102,18455
2922,222,NACAE231,train,10.0,NACAE231/dataset_pyg/NACAE231_aoa_10.0.pt,8102,18455
2923,222,NACAE231,train,11.0,NACAE231/dataset_pyg/NACAE231_aoa_11.0.pt,8102,18455
2924,222,NACAE231,train,12.0,NACAE231/dataset_pyg/NACAE231_aoa_12.0.pt,8102,18455
2925,222,NACAE231,train,13.0,NACAE231/dataset_pyg/NACAE231_aoa_13.0.pt,8102,18455
2926,222,NACAE231,train,2.0,NACAE231/dataset_pyg/NACAE231_aoa_2.0.pt,8102,18455
2927,222,NACAE231,train,3.0,NACAE231/dataset_pyg/NACAE231_aoa_3.0.pt,8102,18455
2928,222,NACAE231,train,4.0,NACAE231/dataset_pyg/NACAE231_aoa_4.0.pt,8102,18455
2929,222,NACAE231,train,5.0,NACAE231/dataset_pyg/NACAE231_aoa_5.0.pt,8102,18455
2930,222,NACAE231,train,6.0,NACAE231/dataset_pyg/NACAE231_aoa_6.0.pt,8102,18455
2931,222,NACAE231,train,7.0,NACAE231/dataset_pyg/NACAE231_aoa_7.0.pt,8102,18455
2932,222,NACAE231,train,8.0,NACAE231/dataset_pyg/NACAE231_aoa_8.0.pt,8102,18455
2933,222,NACAE231,train,9.0,NACAE231/dataset_pyg/NACAE231_aoa_9.0.pt,8102,18455
2934,223,NACAE374,train,1.0,NACAE374/dataset_pyg/NACAE374_aoa_1.0.pt,8103,18458
2935,223,NACAE374,train,10.0,NACAE374/dataset_pyg/NACAE374_aoa_10.0.pt,8103,18458
2936,223,NACAE374,train,11.0,NACAE374/dataset_pyg/NACAE374_aoa_11.0.pt,8103,18458
2937,223,NACAE374,train,12.0,NACAE374/dataset_pyg/NACAE374_aoa_12.0.pt,8103,18458
2938,223,NACAE374,train,13.0,NACAE374/dataset_pyg/NACAE374_aoa_13.0.pt,8103,18458
2939,223,NACAE374,train,2.0,NACAE374/dataset_pyg/NACAE374_aoa_2.0.pt,8103,18458
2940,223,NACAE374,train,3.0,NACAE374/dataset_pyg/NACAE374_aoa_3.0.pt,8103,18458
2941,223,NACAE374,train,4.0,NACAE374/dataset_pyg/NACAE374_aoa_4.0.pt,8103,18458
2942,223,NACAE374,train,5.0,NACAE374/dataset_pyg/NACAE374_aoa_5.0.pt,8103,18458
2943,223,NACAE374,train,6.0,NACAE374/dataset_pyg/NACAE374_aoa_6.0.pt,8103,18458
2944,223,NACAE374,train,7.0,NACAE374/dataset_pyg/NACAE374_aoa_7.0.pt,8103,18458
2945,223,NACAE374,train,8.0,NACAE374/dataset_pyg/NACAE374_aoa_8.0.pt,8103,18458
2946,223,NACAE374,train,9.0,NACAE374/dataset_pyg/NACAE374_aoa_9.0.pt,8103,18458
2947,224,NACAE385,train,1.0,NACAE385/dataset_pyg/NACAE385_aoa_1.0.pt,8083,18398
2948,224,NACAE385,train,10.0,NACAE385/dataset_pyg/NACAE385_aoa_10.0.pt,8083,18398
2949,224,NACAE385,train,11.0,NACAE385/dataset_pyg/NACAE385_aoa_11.0.pt,8083,18398
2950,224,NACAE385,train,12.0,NACAE385/dataset_pyg/NACAE385_aoa_12.0.pt,8083,18398
2951,224,NACAE385,train,13.0,NACAE385/dataset_pyg/NACAE385_aoa_13.0.pt,8083,18398
2952,224,NACAE385,train,2.0,NACAE385/dataset_pyg/NACAE385_aoa_2.0.pt,8083,18398
2953,224,NACAE385,train,3.0,NACAE385/dataset_pyg/NACAE385_aoa_3.0.pt,8083,18398
2954,224,NACAE385,train,4.0,NACAE385/dataset_pyg/NACAE385_aoa_4.0.pt,8083,18398
2955,224,NACAE385,train,5.0,NACAE385/dataset_pyg/NACAE385_aoa_5.0.pt,8083,18398
2956,224,NACAE385,train,6.0,NACAE385/dataset_pyg/NACAE385_aoa_6.0.pt,8083,18398
2957,224,NACAE385,train,7.0,NACAE385/dataset_pyg/NACAE385_aoa_7.0.pt,8083,18398
2958,224,NACAE385,train,8.0,NACAE385/dataset_pyg/NACAE385_aoa_8.0.pt,8083,18398
2959,224,NACAE385,train,9.0,NACAE385/dataset_pyg/NACAE385_aoa_9.0.pt,8083,18398
2960,225,NACAE423,train,1.0,NACAE423/dataset_pyg/NACAE423_aoa_1.0.pt,8090,18419
2961,225,NACAE423,train,10.0,NACAE423/dataset_pyg/NACAE423_aoa_10.0.pt,8090,18419
2962,225,NACAE423,train,11.0,NACAE423/dataset_pyg/NACAE423_aoa_11.0.pt,8090,18419
2963,225,NACAE423,train,12.0,NACAE423/dataset_pyg/NACAE423_aoa_12.0.pt,8090,18419
2964,225,NACAE423,train,13.0,NACAE423/dataset_pyg/NACAE423_aoa_13.0.pt,8090,18419
2965,225,NACAE423,train,2.0,NACAE423/dataset_pyg/NACAE423_aoa_2.0.pt,8090,18419
2966,225,NACAE423,train,3.0,NACAE423/dataset_pyg/NACAE423_aoa_3.0.pt,8090,18419
2967,225,NACAE423,train,4.0,NACAE423/dataset_pyg/NACAE423_aoa_4.0.pt,8090,18419
2968,225,NACAE423,train,5.0,NACAE423/dataset_pyg/NACAE423_aoa_5.0.pt,8090,18419
2969,225,NACAE423,train,6.0,NACAE423/dataset_pyg/NACAE423_aoa_6.0.pt,8090,18419
2970,225,NACAE423,train,7.0,NACAE423/dataset_pyg/NACAE423_aoa_7.0.pt,8090,18419
2971,225,NACAE423,train,8.0,NACAE423/dataset_pyg/NACAE423_aoa_8.0.pt,8090,18419
2972,225,NACAE423,train,9.0,NACAE423/dataset_pyg/NACAE423_aoa_9.0.pt,8090,18419
2973,226,NACAE591,train,1.0,NACAE591/dataset_pyg/NACAE591_aoa_1.0.pt,8093,18428
2974,226,NACAE591,train,10.0,NACAE591/dataset_pyg/NACAE591_aoa_10.0.pt,8093,18428
2975,226,NACAE591,train,11.0,NACAE591/dataset_pyg/NACAE591_aoa_11.0.pt,8093,18428
2976,226,NACAE591,train,12.0,NACAE591/dataset_pyg/NACAE591_aoa_12.0.pt,8093,18428
2977,226,NACAE591,train,13.0,NACAE591/dataset_pyg/NACAE591_aoa_13.0.pt,8093,18428
2978,226,NACAE591,train,2.0,NACAE591/dataset_pyg/NACAE591_aoa_2.0.pt,8093,18428
2979,226,NACAE591,train,3.0,NACAE591/dataset_pyg/NACAE591_aoa_3.0.pt,8093,18428
2980,226,NACAE591,train,4.0,NACAE591/dataset_pyg/NACAE591_aoa_4.0.pt,8093,18428
2981,226,NACAE591,train,5.0,NACAE591/dataset_pyg/NACAE591_aoa_5.0.pt,8093,18428
2982,226,NACAE591,train,6.0,NACAE591/dataset_pyg/NACAE591_aoa_6.0.pt,8093,18428
2983,226,NACAE591,train,7.0,NACAE591/dataset_pyg/NACAE591_aoa_7.0.pt,8093,18428
2984,226,NACAE591,train,8.0,NACAE591/dataset_pyg/NACAE591_aoa_8.0.pt,8093,18428
2985,226,NACAE591,train,9.0,NACAE591/dataset_pyg/NACAE591_aoa_9.0.pt,8093,18428
2986,227,NACAE61,train,1.0,NACAE61/dataset_pyg/NACAE61_aoa_1.0.pt,8152,18566
2987,227,NACAE61,train,10.0,NACAE61/dataset_pyg/NACAE61_aoa_10.0.pt,8152,18566
2988,227,NACAE61,train,11.0,NACAE61/dataset_pyg/NACAE61_aoa_11.0.pt,8152,18566
2989,227,NACAE61,train,12.0,NACAE61/dataset_pyg/NACAE61_aoa_12.0.pt,8152,18566
2990,227,NACAE61,train,13.0,NACAE61/dataset_pyg/NACAE61_aoa_13.0.pt,8152,18566
2991,227,NACAE61,train,2.0,NACAE61/dataset_pyg/NACAE61_aoa_2.0.pt,8152,18566
2992,227,NACAE61,train,3.0,NACAE61/dataset_pyg/NACAE61_aoa_3.0.pt,8152,18566
2993,227,NACAE61,train,4.0,NACAE61/dataset_pyg/NACAE61_aoa_4.0.pt,8152,18566
2994,227,NACAE61,train,5.0,NACAE61/dataset_pyg/NACAE61_aoa_5.0.pt,8152,18566
2995,227,NACAE61,train,6.0,NACAE61/dataset_pyg/NACAE61_aoa_6.0.pt,8152,18566
2996,227,NACAE61,train,7.0,NACAE61/dataset_pyg/NACAE61_aoa_7.0.pt,8152,18566
2997,227,NACAE61,train,8.0,NACAE61/dataset_pyg/NACAE61_aoa_8.0.pt,8152,18566
2998,227,NACAE61,train,9.0,NACAE61/dataset_pyg/NACAE61_aoa_9.0.pt,8152,18566
2999,228,NACAE62,validation,1.0,NACAE62/dataset_pyg/NACAE62_aoa_1.0.pt,8095,18434
3000,228,NACAE62,validation,10.0,NACAE62/dataset_pyg/NACAE62_aoa_10.0.pt,8095,18434
3001,228,NACAE62,validation,11.0,NACAE62/dataset_pyg/NACAE62_aoa_11.0.pt,8095,18434
3002,228,NACAE62,validation,12.0,NACAE62/dataset_pyg/NACAE62_aoa_12.0.pt,8095,18434
3003,228,NACAE62,validation,13.0,NACAE62/dataset_pyg/NACAE62_aoa_13.0.pt,8095,18434
3004,228,NACAE62,validation,2.0,NACAE62/dataset_pyg/NACAE62_aoa_2.0.pt,8095,18434
3005,228,NACAE62,validation,3.0,NACAE62/dataset_pyg/NACAE62_aoa_3.0.pt,8095,18434
3006,228,NACAE62,validation,4.0,NACAE62/dataset_pyg/NACAE62_aoa_4.0.pt,8095,18434
3007,228,NACAE62,validation,5.0,NACAE62/dataset_pyg/NACAE62_aoa_5.0.pt,8095,18434
3008,228,NACAE62,validation,6.0,NACAE62/dataset_pyg/NACAE62_aoa_6.0.pt,8095,18434
3009,228,NACAE62,validation,7.0,NACAE62/dataset_pyg/NACAE62_aoa_7.0.pt,8095,18434
3010,228,NACAE62,validation,8.0,NACAE62/dataset_pyg/NACAE62_aoa_8.0.pt,8095,18434
3011,228,NACAE62,validation,9.0,NACAE62/dataset_pyg/NACAE62_aoa_9.0.pt,8095,18434
3012,229,NACAE63,train,1.0,NACAE63/dataset_pyg/NACAE63_aoa_1.0.pt,8135,18515
3013,229,NACAE63,train,10.0,NACAE63/dataset_pyg/NACAE63_aoa_10.0.pt,8135,18515
3014,229,NACAE63,train,11.0,NACAE63/dataset_pyg/NACAE63_aoa_11.0.pt,8135,18515
3015,229,NACAE63,train,12.0,NACAE63/dataset_pyg/NACAE63_aoa_12.0.pt,8135,18515
3016,229,NACAE63,train,13.0,NACAE63/dataset_pyg/NACAE63_aoa_13.0.pt,8135,18515
3017,229,NACAE63,train,2.0,NACAE63/dataset_pyg/NACAE63_aoa_2.0.pt,8135,18515
3018,229,NACAE63,train,3.0,NACAE63/dataset_pyg/NACAE63_aoa_3.0.pt,8135,18515
3019,229,NACAE63,train,4.0,NACAE63/dataset_pyg/NACAE63_aoa_4.0.pt,8135,18515
3020,229,NACAE63,train,5.0,NACAE63/dataset_pyg/NACAE63_aoa_5.0.pt,8135,18515
3021,229,NACAE63,train,6.0,NACAE63/dataset_pyg/NACAE63_aoa_6.0.pt,8135,18515
3022,229,NACAE63,train,7.0,NACAE63/dataset_pyg/NACAE63_aoa_7.0.pt,8135,18515
3023,229,NACAE63,train,8.0,NACAE63/dataset_pyg/NACAE63_aoa_8.0.pt,8135,18515
3024,229,NACAE63,train,9.0,NACAE63/dataset_pyg/NACAE63_aoa_9.0.pt,8135,18515
3025,230,NACAE64,validation,1.0,NACAE64/dataset_pyg/NACAE64_aoa_1.0.pt,8102,18455
3026,230,NACAE64,validation,10.0,NACAE64/dataset_pyg/NACAE64_aoa_10.0.pt,8102,18455
3027,230,NACAE64,validation,11.0,NACAE64/dataset_pyg/NACAE64_aoa_11.0.pt,8102,18455
3028,230,NACAE64,validation,12.0,NACAE64/dataset_pyg/NACAE64_aoa_12.0.pt,8102,18455
3029,230,NACAE64,validation,13.0,NACAE64/dataset_pyg/NACAE64_aoa_13.0.pt,8102,18455
3030,230,NACAE64,validation,2.0,NACAE64/dataset_pyg/NACAE64_aoa_2.0.pt,8102,18455
3031,230,NACAE64,validation,3.0,NACAE64/dataset_pyg/NACAE64_aoa_3.0.pt,8102,18455
3032,230,NACAE64,validation,4.0,NACAE64/dataset_pyg/NACAE64_aoa_4.0.pt,8102,18455
3033,230,NACAE64,validation,5.0,NACAE64/dataset_pyg/NACAE64_aoa_5.0.pt,8102,18455
3034,230,NACAE64,validation,6.0,NACAE64/dataset_pyg/NACAE64_aoa_6.0.pt,8102,18455
3035,230,NACAE64,validation,7.0,NACAE64/dataset_pyg/NACAE64_aoa_7.0.pt,8102,18455
3036,230,NACAE64,validation,8.0,NACAE64/dataset_pyg/NACAE64_aoa_8.0.pt,8102,18455
3037,230,NACAE64,validation,9.0,NACAE64/dataset_pyg/NACAE64_aoa_9.0.pt,8102,18455
3038,231,NACAE71,train,1.0,NACAE71/dataset_pyg/NACAE71_aoa_1.0.pt,8143,18539
3039,231,NACAE71,train,10.0,NACAE71/dataset_pyg/NACAE71_aoa_10.0.pt,8143,18539
3040,231,NACAE71,train,11.0,NACAE71/dataset_pyg/NACAE71_aoa_11.0.pt,8143,18539
3041,231,NACAE71,train,12.0,NACAE71/dataset_pyg/NACAE71_aoa_12.0.pt,8143,18539
3042,231,NACAE71,train,13.0,NACAE71/dataset_pyg/NACAE71_aoa_13.0.pt,8143,18539
3043,231,NACAE71,train,2.0,NACAE71/dataset_pyg/NACAE71_aoa_2.0.pt,8143,18539
3044,231,NACAE71,train,3.0,NACAE71/dataset_pyg/NACAE71_aoa_3.0.pt,8143,18539
3045,231,NACAE71,train,4.0,NACAE71/dataset_pyg/NACAE71_aoa_4.0.pt,8143,18539
3046,231,NACAE71,train,5.0,NACAE71/dataset_pyg/NACAE71_aoa_5.0.pt,8143,18539
3047,231,NACAE71,train,6.0,NACAE71/dataset_pyg/NACAE71_aoa_6.0.pt,8143,18539
3048,231,NACAE71,train,7.0,NACAE71/dataset_pyg/NACAE71_aoa_7.0.pt,8143,18539
3049,231,NACAE71,train,8.0,NACAE71/dataset_pyg/NACAE71_aoa_8.0.pt,8143,18539
3050,231,NACAE71,train,9.0,NACAE71/dataset_pyg/NACAE71_aoa_9.0.pt,8143,18539
3051,232,NACAEPPLER 1210,train,1.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_1.0.pt,8101,18452
3052,232,NACAEPPLER 1210,train,10.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_10.0.pt,8101,18452
3053,232,NACAEPPLER 1210,train,11.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_11.0.pt,8101,18452
3054,232,NACAEPPLER 1210,train,12.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_12.0.pt,8101,18452
3055,232,NACAEPPLER 1210,train,13.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_13.0.pt,8101,18452
3056,232,NACAEPPLER 1210,train,2.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_2.0.pt,8101,18452
3057,232,NACAEPPLER 1210,train,3.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_3.0.pt,8101,18452
3058,232,NACAEPPLER 1210,train,4.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_4.0.pt,8101,18452
3059,232,NACAEPPLER 1210,train,5.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_5.0.pt,8101,18452
3060,232,NACAEPPLER 1210,train,6.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_6.0.pt,8101,18452
3061,232,NACAEPPLER 1210,train,7.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_7.0.pt,8101,18452
3062,232,NACAEPPLER 1210,train,8.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_8.0.pt,8101,18452
3063,232,NACAEPPLER 1210,train,9.0,NACAEPPLER 1210/dataset_pyg/NACAEPPLER 1210_aoa_9.0.pt,8101,18452
3064,233,NACAEPPLER 1233,train,1.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_1.0.pt,8095,18434
3065,233,NACAEPPLER 1233,train,10.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_10.0.pt,8095,18434
3066,233,NACAEPPLER 1233,train,11.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_11.0.pt,8095,18434
3067,233,NACAEPPLER 1233,train,12.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_12.0.pt,8095,18434
3068,233,NACAEPPLER 1233,train,13.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_13.0.pt,8095,18434
3069,233,NACAEPPLER 1233,train,2.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_2.0.pt,8095,18434
3070,233,NACAEPPLER 1233,train,3.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_3.0.pt,8095,18434
3071,233,NACAEPPLER 1233,train,4.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_4.0.pt,8095,18434
3072,233,NACAEPPLER 1233,train,5.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_5.0.pt,8095,18434
3073,233,NACAEPPLER 1233,train,6.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_6.0.pt,8095,18434
3074,233,NACAEPPLER 1233,train,7.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_7.0.pt,8095,18434
3075,233,NACAEPPLER 1233,train,8.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_8.0.pt,8095,18434
3076,233,NACAEPPLER 1233,train,9.0,NACAEPPLER 1233/dataset_pyg/NACAEPPLER 1233_aoa_9.0.pt,8095,18434
3077,234,NACAEPPLER 166,train,1.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_1.0.pt,8107,18470
3078,234,NACAEPPLER 166,train,10.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_10.0.pt,8107,18470
3079,234,NACAEPPLER 166,train,11.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_11.0.pt,8107,18470
3080,234,NACAEPPLER 166,train,12.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_12.0.pt,8107,18470
3081,234,NACAEPPLER 166,train,13.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_13.0.pt,8107,18470
3082,234,NACAEPPLER 166,train,2.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_2.0.pt,8107,18470
3083,234,NACAEPPLER 166,train,3.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_3.0.pt,8107,18470
3084,234,NACAEPPLER 166,train,4.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_4.0.pt,8107,18470
3085,234,NACAEPPLER 166,train,5.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_5.0.pt,8107,18470
3086,234,NACAEPPLER 166,train,6.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_6.0.pt,8107,18470
3087,234,NACAEPPLER 166,train,7.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_7.0.pt,8107,18470
3088,234,NACAEPPLER 166,train,8.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_8.0.pt,8107,18470
3089,234,NACAEPPLER 166,train,9.0,NACAEPPLER 166/dataset_pyg/NACAEPPLER 166_aoa_9.0.pt,8107,18470
3090,235,NACAEPPLER 189,train,1.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_1.0.pt,8103,18458
3091,235,NACAEPPLER 189,train,10.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_10.0.pt,8103,18458
3092,235,NACAEPPLER 189,train,11.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_11.0.pt,8103,18458
3093,235,NACAEPPLER 189,train,12.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_12.0.pt,8103,18458
3094,235,NACAEPPLER 189,train,13.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_13.0.pt,8103,18458
3095,235,NACAEPPLER 189,train,2.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_2.0.pt,8103,18458
3096,235,NACAEPPLER 189,train,3.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_3.0.pt,8103,18458
3097,235,NACAEPPLER 189,train,4.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_4.0.pt,8103,18458
3098,235,NACAEPPLER 189,train,5.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_5.0.pt,8103,18458
3099,235,NACAEPPLER 189,train,6.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_6.0.pt,8103,18458
3100,235,NACAEPPLER 189,train,7.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_7.0.pt,8103,18458
3101,235,NACAEPPLER 189,train,8.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_8.0.pt,8103,18458
3102,235,NACAEPPLER 189,train,9.0,NACAEPPLER 189/dataset_pyg/NACAEPPLER 189_aoa_9.0.pt,8103,18458
3103,236,NACAEPPLER 228,validation,1.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_1.0.pt,8095,18434
3104,236,NACAEPPLER 228,validation,10.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_10.0.pt,8095,18434
3105,236,NACAEPPLER 228,validation,11.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_11.0.pt,8095,18434
3106,236,NACAEPPLER 228,validation,12.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_12.0.pt,8095,18434
3107,236,NACAEPPLER 228,validation,13.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_13.0.pt,8095,18434
3108,236,NACAEPPLER 228,validation,2.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_2.0.pt,8095,18434
3109,236,NACAEPPLER 228,validation,3.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_3.0.pt,8095,18434
3110,236,NACAEPPLER 228,validation,4.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_4.0.pt,8095,18434
3111,236,NACAEPPLER 228,validation,5.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_5.0.pt,8095,18434
3112,236,NACAEPPLER 228,validation,6.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_6.0.pt,8095,18434
3113,236,NACAEPPLER 228,validation,7.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_7.0.pt,8095,18434
3114,236,NACAEPPLER 228,validation,8.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_8.0.pt,8095,18434
3115,236,NACAEPPLER 228,validation,9.0,NACAEPPLER 228/dataset_pyg/NACAEPPLER 228_aoa_9.0.pt,8095,18434
3116,237,NACAEPPLER 270,validation,1.0,NACAEPPLER 270/dataset_pyg/NACAEPPLER 270_aoa_1.0.pt,8112,18485
3117,237,NACAEPPLER 270,validation,10.0,NACAEPPLER 270/dataset_pyg/NACAEPPLER 270_aoa_10.0.pt,8112,18485
3118,237,NACAEPPLER 270,validation,11.0,NACAEPPLER 270/dataset_pyg/NACAEPPLER 270_aoa_11.0.pt,8112,18485
3119,237,NACAEPPLER 270,validation,12.0,NACAEPPLER 270/dataset_pyg/NACAEPPLER 270_aoa_12.0.pt,8112,18485
3120,237,NACAEPPLER 270,validation,13.0,NACAEPPLER 270/dataset_pyg/NACAEPPLER 270_aoa_13.0.pt,8112,18485
3121,237,NACAEPPLER 270,validation,2.0,NACAEPPLER 270/dataset_pyg/NACAEPPLER 270_aoa_2.0.pt,8112,18485
3122,237,NACAEPPLER 270,validation,3.0,NACAEPPLER 270/dataset_pyg/NACAEPPLER 270_aoa_3.0.pt,8112,18485
